key,date,H/A,team,opp_team,pinnacle_line,pinnacle_odds,5dimes_line,5dimes_odds,heritage_line,heritage_odds,bovada_line,bovada_odds,betonline_line,betonline_odds,bet365_line,bet365_odds,bodog_line,bodog_odds
20180930_Philadelphia_Tennessee,20180930,away,Philadelphia,Tennessee,-3,+103,-2.5,-110,-3,+105,-3.5,+105,-3,+100,,,-3,-101
20180930_Philadelphia_Tennessee,20180930,home,Tennessee,Philadelphia,+3,-115,+2.5,+100,+3,-115,+3.5,-125,+3,-120,,,+3,-119
20180930_Seattle_Arizona,20180930,away,Seattle,Arizona,-3.5,-111,-3.5,-102,-3.5,-105,-4,-105,-4,-112,,,-3.5,-118
20180930_Seattle_Arizona,20180930,home,Arizona,Seattle,+3.5,+100,+3.5,-108,+3.5,-105,+4,-115,+4,-108,,,+3.5,-103
20180930_Cleveland_Oakland,20180930,away,Cleveland,Oakland,+2.5,+100,+2.5,+100,+2.5,+105,+3,-120,+2.5,-105,,,+2.5,-110
20180930_Cleveland_Oakland,20180930,home,Oakland,Cleveland,-2.5,-111,-2.5,-110,-2.5,-115,-3,+100,-2.5,-115,,,-2.5,-110
20180930_New Orleans_N.Y. Giants,20180930,away,New Orleans,N.Y. Giants,-3.5,+109,-3,-105,-3,-115,-3.5,-105,-3,-116,,,-3,-105
20180930_New Orleans_N.Y. Giants,20180930,home,N.Y. Giants,New Orleans,+3.5,-122,+3,-105,+3,+105,+3.5,-115,+3,-104,,,+3,-115
20181001_Kansas City_Denver,20181001,away,Kansas City,Denver,-3.5,+102,-3.5,-105,-3,-125,-4,-105,-3.5,+100,,,-3.5,-105
20181001_Kansas City_Denver,20181001,home,Denver,Kansas City,+3.5,-113,+3.5,-105,+3,+115,+4,-115,+3.5,-120,,,+3.5,-115
20181004_Indianapolis_New England,20181004,away,Indianapolis,New England,+10.5,-110,+11,-109,+10.5,-105,+11.5,-115,+10.5,-115,,,+10.5,-115
20181004_Indianapolis_New England,20181004,home,New England,Indianapolis,-10.5,-101,-11,-101,-10.5,-105,-11.5,-105,-10.5,-105,,,-10.5,-105
20181007_Miami_Cincinnati,20181007,away,Miami,Cincinnati,+6,-107,+6.5,-108,+6,-105,+6,-105,+6,-115,,,+6,-116
20181007_Miami_Cincinnati,20181007,home,Cincinnati,Miami,-6,-103,-6.5,-102,-6,-105,-6,-115,-6,-105,,,-6,-104
20181007_N.Y. Giants_Carolina,20181007,away,N.Y. Giants,Carolina,+7,-125,+6.5,+100,+6.5,-105,+7,-115,+6,-103,,,+6.5,-117
20181007_N.Y. Giants_Carolina,20181007,home,Carolina,N.Y. Giants,-7,+111,-6.5,-110,-6.5,-105,-7,-105,-6,-117,,,-6.5,-103
20181007_Denver_N.Y. Jets,20181007,away,Denver,N.Y. Jets,-1,-101,+1,-110,-1,-105,-1.5,-110,PK-11,PK-110,,,PK-11,PK-110
20181007_Denver_N.Y. Jets,20181007,home,N.Y. Jets,Denver,+1,-110,-1,+100,+1,-105,+1.5,-110,PK-11,PK-110,,,PK-11,PK-110
20181007_Jacksonville_Kansas City,20181007,away,Jacksonville,Kansas City,+3,-115,+3,-107,+3,-115,+3,-115,+3,-117,,,+3,-119
20181007_Jacksonville_Kansas City,20181007,home,Kansas City,Jacksonville,-3,+103,-3,-103,-3,+105,-3,-105,-3,-103,,,-3,-101
20181007_Green Bay_Detroit,20181007,away,Green Bay,Detroit,+1,+105,+1,-103,+1.5,-105,+1,-110,+1,-105,,,+1.5,-104
20181007_Green Bay_Detroit,20181007,home,Detroit,Green Bay,-1,-117,-1,-107,-1.5,-105,-1,-110,-1,-115,,,-1.5,-116
20181007_Baltimore_Cleveland,20181007,away,Baltimore,Cleveland,-3,-119,-3,-112,-3,-120,-3,-130,-3,-122,,,-3.5,-105
20181007_Baltimore_Cleveland,20181007,home,Cleveland,Baltimore,+3,+106,+3,+102,+3,+110,+3,+110,+3,+102,,,+3.5,-115
20181007_Atlanta_Pittsburgh,20181007,away,Atlanta,Pittsburgh,+3.5,-108,+3.5,-105,+3,+115,+3,+110,+3.5,-112,,,+3.5,-114
20181007_Atlanta_Pittsburgh,20181007,home,Pittsburgh,Atlanta,-3.5,-103,-3.5,-105,-3,-125,-3,-130,-3.5,-108,,,-3.5,-106
20181007_Tennessee_Buffalo,20181007,away,Tennessee,Buffalo,-6,-112,-6.5,-102,-6,-105,-6,-110,-6,-111,,,-6.5,-102
20181007_Tennessee_Buffalo,20181007,home,Buffalo,Tennessee,+6,+101,+6.5,-108,+6,-105,+6,-110,+6,-109,,,+6.5,-119
20181007_Oakland_L.A. Chargers,20181007,away,Oakland,L.A. Chargers,+5.5,-105,+4.5,-101,+5,-105,+5,-105,+4.5,+100,,,+6,-123
20181007_Oakland_L.A. Chargers,20181007,home,L.A. Chargers,Oakland,-5.5,-105,-4.5,-109,-5,-105,-5,-115,-4.5,-120,,,-6,+102
20181007_Minnesota_Philadelphia,20181007,away,Minnesota,Philadelphia,+3.5,-106,+3,+115,+3.5,-105,+3,+110,+3.5,-110,,,+3.5,-104
20181007_Minnesota_Philadelphia,20181007,home,Philadelphia,Minnesota,-3.5,-104,-3,-125,-3.5,-105,-3,-130,-3.5,-110,,,-3.5,-116
20181007_Arizona_San Francisco,20181007,away,Arizona,San Francisco,+3,-103,+3,-105,+3,+100,+3,-110,+3,-105,,,+3,-113
20181007_Arizona_San Francisco,20181007,home,San Francisco,Arizona,-3,-108,-3,-105,-3,-110,-3,-110,-3,-115,,,-3,-106
20181007_L.A. Rams_Seattle,20181007,away,L.A. Rams,Seattle,-7.5,+102,-7.5,-103,-7.5,-105,-8,-105,-7.5,+100,,,-7,-119
20181007_L.A. Rams_Seattle,20181007,home,Seattle,L.A. Rams,+7.5,-113,+7.5,-107,+7.5,-105,+8,-115,+7.5,-120,,,+7,-101
20181007_Dallas_Houston,20181007,away,Dallas,Houston,+3.5,-114,+3,+107,+3,+110,+3.5,-115,+3.5,-120,,,+3,+105
20181007_Dallas_Houston,20181007,home,Houston,Dallas,-3.5,+102,-3,-117,-3,-120,-3.5,-105,-3.5,+100,,,-3,-125
20181008_Washington_New Orleans,20181008,away,Washington,New Orleans,+5.5,-103,+6,-105,+5.5,-105,+6,-120,+5.5,-107,,,+5.5,-110
20181008_Washington_New Orleans,20181008,home,New Orleans,Washington,-5.5,-108,-6,-105,-5.5,-105,-6,+100,-5.5,-113,,,-5.5,-110
20181014_Seattle_Oakland,20181014,away,Seattle,Oakland,-3,-101,-3,+105,-3,-105,-3,-115,-3,-105,,,-3,-108
20181014_Seattle_Oakland,20181014,home,Oakland,Seattle,+3,-110,+3,-115,+3,-105,+3,-105,+3,-115,,,+3,-112
20181014_Chicago_Miami,20181014,away,Chicago,Miami,-7.5,+110,-7,-105,-7,-105,-7,-125,-7,-119,,,-7,-116
20181014_Chicago_Miami,20181014,home,Miami,Chicago,+7.5,-123,+7,-105,+7,-105,+7,+105,+7,-101,,,+7,-104
20181014_Indianapolis_N.Y. Jets,20181014,away,Indianapolis,N.Y. Jets,+2.5,+106,+2.5,+100,+2.5,-105,+2,+100,+2.5,-105,,,+3,-125
20181014_Indianapolis_N.Y. Jets,20181014,home,N.Y. Jets,Indianapolis,-2.5,-119,-2.5,-110,-2.5,-105,-2,-120,-2.5,-115,,,-3,+105
20181014_Tampa Bay_Atlanta,20181014,away,Tampa Bay,Atlanta,+3,-103,+3,-102,+3,-105,+3,+105,+3,-107,,,+3,-110
20181014_Tampa Bay_Atlanta,20181014,home,Atlanta,Tampa Bay,-3,-107,-3,-108,-3,-105,-3,-125,-3,-113,,,-3,-110
20181014_Pittsburgh_Cincinnati,20181014,away,Pittsburgh,Cincinnati,+1,-103,+2,-105,+1.5,-105,+1.5,-115,+1.5,-109,,,+2,-110
20181014_Pittsburgh_Cincinnati,20181014,home,Cincinnati,Pittsburgh,-1,-108,-2,-105,-1.5,-105,-1.5,-105,-1.5,-111,,,-2,-110
20181014_L.A. Chargers_Cleveland,20181014,away,L.A. Chargers,Cleveland,+1,-112,+1,-112,+1,-105,-1,-105,+1,-116,,,PK-11,PK-110
20181014_L.A. Chargers_Cleveland,20181014,home,Cleveland,L.A. Chargers,-1,+101,-1,+102,-1,-105,+1,-115,-1,-104,,,PK-11,PK-110
20181014_L.A. Rams_Denver,20181014,away,L.A. Rams,Denver,-7,-103,-7,+100,-7,+100,-7,-115,-7,-107,,,-7,-110
20181014_L.A. Rams_Denver,20181014,home,Denver,L.A. Rams,+7,-108,+7,-110,+7,-110,+7,-105,+7,-113,,,+7,-110
20181014_Jacksonville_Dallas,20181014,away,Jacksonville,Dallas,-3,-119,-3,-115,-3,-110,-3.5,-105,-3,-118,,,-3,-126
20181014_Jacksonville_Dallas,20181014,home,Dallas,Jacksonville,+3,+106,+3,+105,+3,+100,+3.5,-115,+3,-102,,,+3,+106
20181014_Kansas City_New England,20181014,away,Kansas City,New England,+4,-103,+3.5,-101,+3.5,+105,+3.5,-105,+4,-109,,,+4,-112
20181014_Kansas City_New England,20181014,home,New England,Kansas City,-4,-107,-3.5,-109,-3.5,-115,-3.5,-115,-4,-111,,,-4,-108
20181015_San Francisco_Green Bay,20181015,away,San Francisco,Green Bay,+9,-108,+9,-109,+9,-105,+9.5,-110,+9,-119,,,+9,-125
20181015_San Francisco_Green Bay,20181015,home,Green Bay,San Francisco,-9,-103,-9,-101,-9,-105,-9.5,-110,-9,-101,,,-9,+105
20181018_Denver_Arizona,20181018,away,Denver,Arizona,-1,-101,-1,-105,-1,-105,-2,-105,-1,-110,,,-1,-105
20181018_Denver_Arizona,20181018,home,Arizona,Denver,+1,-110,+1,-105,+1,-105,+2,-115,+1,-110,,,+1,-115
20181021_Tennessee_L.A. Chargers,20181021,away,Tennessee,L.A. Chargers,+6.5,-103,+6.5,+103,+6.5,-105,+7,-120,+6.5,-106,,,+7,-120
20181021_Tennessee_L.A. Chargers,20181021,home,L.A. Chargers,Tennessee,-6.5,-108,-6.5,-113,-6.5,-105,-7,+100,-6.5,-114,,,-7,+100
20181021_Minnesota_N.Y. Jets,20181021,away,Minnesota,N.Y. Jets,-3.5,+106,-3,-115,-3.5,+100,-4,+100,-3.5,-108,,,-3,-125
20181021_Minnesota_N.Y. Jets,20181021,home,N.Y. Jets,Minnesota,+3.5,-119,+3,+105,+3.5,-110,+4,-120,+3.5,-112,,,+3,+105
20181021_Cleveland_Tampa Bay,20181021,away,Cleveland,Tampa Bay,+3.5,-105,+4,-108,+3.5,-105,+3.5,-105,+3.5,-106,,,+3.5,-109
20181021_Cleveland_Tampa Bay,20181021,home,Tampa Bay,Cleveland,-3.5,-105,-4,-102,-3.5,-105,-3.5,-115,-3.5,-114,,,-3.5,-111
20181021_Detroit_Miami,20181021,away,Detroit,Miami,-3,-124,-3,-105,-3,-110,-3,-125,-3,-120,,,-3,-129
20181021_Detroit_Miami,20181021,home,Miami,Detroit,+3,+110,+3,-105,+3,+100,+3,+105,+3,+100,,,+3,+109
20181021_Houston_Jacksonville,20181021,away,Houston,Jacksonville,+4,-101,+4,-105,+3.5,-105,+4,-105,+3.5,-110,,,+3.5,-110
20181021_Houston_Jacksonville,20181021,home,Jacksonville,Houston,-4,-110,-4,-105,-3.5,-105,-4,-115,-3.5,-110,,,-3.5,-110
20181021_Carolina_Philadelphia,20181021,away,Carolina,Philadelphia,+5,-102,+4.5,-102,+5,-105,+5,-105,+5,-104,,,+5,-105
20181021_Carolina_Philadelphia,20181021,home,Philadelphia,Carolina,-5,-109,-4.5,-108,-5,-105,-5,-115,-5,-116,,,-5,-115
20181021_New England_Chicago,20181021,away,New England,Chicago,-1,-120,-1,-109,-1.5,-105,-2,-115,-1,-120,,,-2,-110
20181021_New England_Chicago,20181021,home,Chicago,New England,+1,+107,+1,-101,+1.5,-105,+2,-105,+1,+100,,,+2,-110
20181021_Buffalo_Indianapolis,20181021,away,Buffalo,Indianapolis,+7,-112,+7,-105,+7,-105,+7,-105,+7,-110,,,+7,-119
20181021_Buffalo_Indianapolis,20181021,home,Indianapolis,Buffalo,-7,+101,-7,-105,-7,-105,-7,-115,-7,-110,,,-7,-101
20181021_New Orleans_Baltimore,20181021,away,New Orleans,Baltimore,+2.5,+102,+2.5,-105,+2.5,+105,+3,-130,+2.5,-103,,,+3,-125
20181021_New Orleans_Baltimore,20181021,home,Baltimore,New Orleans,-2.5,-114,-2.5,-105,-2.5,-115,-3,+110,-2.5,-117,,,-3,+105
20181021_Dallas_Washington,20181021,away,Dallas,Washington,-1.5,-112,-1,-108,-1.5,-105,-1.5,-110,-1.5,-110,,,-1.5,-110
20181021_Dallas_Washington,20181021,home,Washington,Dallas,+1.5,+101,+1,-102,+1.5,-105,+1.5,-110,+1.5,-110,,,+1.5,-110
20181021_L.A. Rams_San Francisco,20181021,away,L.A. Rams,San Francisco,-8,-110,-9.5,-102,-8,-110,-9.5,-110,-9,-110,,,-9,-105
20181021_L.A. Rams_San Francisco,20181021,home,San Francisco,L.A. Rams,+8,-101,+9.5,-108,+8,+100,+9.5,-110,+9,-110,,,+9,-115
20181021_Cincinnati_Kansas City,20181021,away,Cincinnati,Kansas City,+6.5,-104,+6,-101,+6,+100,+7,-115,+6.5,-107,,,+6.5,-111
20181021_Cincinnati_Kansas City,20181021,home,Kansas City,Cincinnati,-6.5,-106,-6,-109,-6,-110,-7,-105,-6.5,-113,,,-6.5,-109
20181022_N.Y. Giants_Atlanta,20181022,away,N.Y. Giants,Atlanta,+4.5,-110,+4,-102,+4,-105,+5,-110,+4,+100,,,+4,-105
20181022_N.Y. Giants_Atlanta,20181022,home,Atlanta,N.Y. Giants,-4.5,-101,-4,-108,-4,-105,-5,-110,-4,-120,,,-4,-115
20181025_Miami_Houston,20181025,away,Miami,Houston,+7.5,-112,+7.5,-105,+7.5,-105,+7.5,-105,+7.5,-110,,,+7,+100
20181025_Miami_Houston,20181025,home,Houston,Miami,-7.5,+101,-7.5,-105,-7.5,-105,-7.5,-115,-7.5,-110,,,-7,-120
20181028_Philadelphia_Jacksonville,20181028,away,Philadelphia,Jacksonville,-4,-103,-3.5,-105,-3.5,-115,,,-3.5,-113,,,-3,-130
20181028_Philadelphia_Jacksonville,20181028,home,Jacksonville,Philadelphia,+4,-108,+3.5,-105,+3.5,+105,,,+3.5,-107,,,+3,+110
20181028_Washington_N.Y. Giants,20181028,away,Washington,N.Y. Giants,,,-1,+102,-1,-105,-2,-105,-1,-105,,,-1,-110
20181028_Washington_N.Y. Giants,20181028,home,N.Y. Giants,Washington,,,+1,-112,+1,-105,+2,-115,+1,-115,,,+1,-110
20181028_Seattle_Detroit,20181028,away,Seattle,Detroit,+3,-101,+3,+104,+3,-105,+3,+100,+3,-101,,,+3,+100
20181028_Seattle_Detroit,20181028,home,Detroit,Seattle,-3,-110,-3,-114,-3,-105,-3,-120,-3,-119,,,-3,-120
20181028_Baltimore_Carolina,20181028,away,Baltimore,Carolina,-2.5,-114,-2.5,-110,-2.5,-110,-2.5,-115,-2.5,-125,,,-2.5,-114
20181028_Baltimore_Carolina,20181028,home,Carolina,Baltimore,+2.5,+102,+2.5,+100,+2.5,+100,+2.5,-105,+2.5,+105,,,+2.5,-106
20181028_Denver_Kansas City,20181028,away,Denver,Kansas City,+8.5,-102,+8.5,-105,+8.5,-105,+9.5,-110,+8.5,-107,,,+8,-106
20181028_Denver_Kansas City,20181028,home,Kansas City,Denver,-8.5,-109,-8.5,-105,-8.5,-105,-9.5,-110,-8.5,-113,,,-8,-114
20181028_Tampa Bay_Cincinnati,20181028,away,Tampa Bay,Cincinnati,+3.5,-103,+3.5,-110,+3.5,-110,+4,-110,+3.5,-110,,,+3.5,-109
20181028_Tampa Bay_Cincinnati,20181028,home,Cincinnati,Tampa Bay,-3.5,-108,-3.5,+100,-3.5,+100,-4,-110,-3.5,-110,,,-3.5,-111
20181028_N.Y. Jets_Chicago,20181028,away,N.Y. Jets,Chicago,+8.5,-119,+9,-108,+8,-105,+9,-120,+8.5,-120,,,+8,-106
20181028_N.Y. Jets_Chicago,20181028,home,Chicago,N.Y. Jets,-8.5,+106,-9,-102,-8,-105,-9,+100,-8.5,+100,,,-8,-114
20181028_Cleveland_Pittsburgh,20181028,away,Cleveland,Pittsburgh,+8.5,-108,+9,-105,+8,-105,+8.5,-105,+8.5,-114,,,+8,-113
20181028_Cleveland_Pittsburgh,20181028,home,Pittsburgh,Cleveland,-8.5,-103,-9,-105,-8,-105,-8.5,-115,-8.5,-106,,,-8,-107
20181028_Indianapolis_Oakland,20181028,away,Indianapolis,Oakland,-3.5,-102,-3,-118,-3.5,-105,-4,-105,-3.5,-103,,,-3.5,-103
20181028_Indianapolis_Oakland,20181028,home,Oakland,Indianapolis,+3.5,-109,+3,+108,+3.5,-105,+4,-115,+3.5,-117,,,+3.5,-118
20181028_Green Bay_L.A. Rams,20181028,away,Green Bay,L.A. Rams,+7.5,-105,+7.5,-105,+7,+105,+7.5,-105,+7.5,-115,,,,
20181028_Green Bay_L.A. Rams,20181028,home,L.A. Rams,Green Bay,-7.5,-105,-7.5,-105,-7,-115,-7.5,-115,-7.5,-105,,,,
20181028_San Francisco_Arizona,20181028,away,San Francisco,Arizona,-2.5,-116,-2.5,-116,-2.5,-115,-3,+100,-3,-107,,,-3,+105
20181028_San Francisco_Arizona,20181028,home,Arizona,San Francisco,+2.5,+104,+2.5,+106,+2.5,+105,+3,-120,+3,-113,,,+3,-125
20181028_New Orleans_Minnesota,20181028,away,New Orleans,Minnesota,-2.5,-108,-2.5,-105,-2.5,-105,-2,-120,-2.5,-114,,,-2.5,-110
20181028_New Orleans_Minnesota,20181028,home,Minnesota,New Orleans,+2.5,-103,+2.5,-105,+2.5,-105,+2,+100,+2.5,-106,,,+2.5,-110
20181029_New England_Buffalo,20181029,away,New England,Buffalo,-13.5,-107,-14,-107,-13.5,-110,-14.5,-115,-14,-105,,,-13.5,-110
20181029_New England_Buffalo,20181029,home,Buffalo,New England,+13.5,-103,+14,-103,+13.5,+100,+14.5,-105,+14,-115,,,+13.5,-110
20181104_N.Y. Jets_Miami,20181104,away,N.Y. Jets,Miami,+3,-108,+3,-113,+3,-105,+3,-110,,,,,+3,-119
20181104_N.Y. Jets_Miami,20181104,home,Miami,N.Y. Jets,-3,-103,-3,+103,-3,-105,-3,-110,,,,,-3,-101
20181104_Atlanta_Washington,20181104,away,Atlanta,Washington,+1.5,+102,+1,-101,,,+1.5,-115,,,,,+1.5,-110
20181104_Atlanta_Washington,20181104,home,Washington,Atlanta,-1.5,-114,-1,-109,,,-1.5,-105,,,,,-1.5,-110
20181104_Detroit_Minnesota,20181104,away,Detroit,Minnesota,+4.5,-101,+5.5,-105,+5.5,-105,+5.5,-115,+4.5,-105,,,+5,-110
20181104_Detroit_Minnesota,20181104,home,Minnesota,Detroit,-4.5,-110,-5.5,-105,-5.5,-105,-5.5,-105,-4.5,-115,,,-5,-110
20181104_Kansas City_Cleveland,20181104,away,Kansas City,Cleveland,-7.5,-110,-7.5,-108,-7.5,-105,-9,-115,-7.5,-116,,,-8,-112
20181104_Kansas City_Cleveland,20181104,home,Cleveland,Kansas City,+7.5,-101,+7.5,-102,+7.5,-105,+9,-105,+7.5,-104,,,+8,-108
20181104_Tampa Bay_Carolina,20181104,away,Tampa Bay,Carolina,+6,+100,+6.5,-102,+6,-105,+6.5,-115,+6,-105,,,+6,-105
20181104_Tampa Bay_Carolina,20181104,home,Carolina,Tampa Bay,-6,-111,-6.5,-108,-6,-105,-6.5,-105,-6,-115,,,-6,-115
20181104_Chicago_Buffalo,20181104,away,Chicago,Buffalo,-10.5,+111,-10,-107,-10,-105,-10.5,-105,-10,-110,,,-10,-101
20181104_Chicago_Buffalo,20181104,home,Buffalo,Chicago,+10.5,-125,+10,-103,+10,-105,+10.5,-115,+10,-110,,,+10,-119
20181104_L.A. Chargers_Seattle,20181104,away,L.A. Chargers,Seattle,+1,-114,,,+1,-105,+1,-110,PK-11,PK-110,,,PK+10,PK+100
20181104_L.A. Chargers_Seattle,20181104,home,Seattle,L.A. Chargers,-1,+102,,,-1,-105,-1,-110,PK-11,PK-110,,,PK-12,PK-120
20181104_Houston_Denver,20181104,away,Houston,Denver,+1,+103,+1,-110,+1,-105,PK-11,PK-110,+1,-105,,,+1,-106
20181104_Houston_Denver,20181104,home,Denver,Houston,-1,-115,-1,+100,-1,-105,PK-11,PK-110,-1,-115,,,-1,-114
20181104_L.A. Rams_New Orleans,20181104,away,L.A. Rams,New Orleans,-2.5,-103,-1.5,-109,-1.5,-110,-1.5,-110,-2,-105,,,-2.5,-107
20181104_L.A. Rams_New Orleans,20181104,home,New Orleans,L.A. Rams,+2.5,-108,+1.5,-101,+1.5,+100,+1.5,-110,+2,-115,,,+2.5,-113
20181104_Green Bay_New England,20181104,away,Green Bay,New England,+5,-103,,,+5,-105,+6,-120,+5,-105,,,+5,-116
20181104_Green Bay_New England,20181104,home,New England,Green Bay,-5,-108,,,-5,-105,-6,+100,-5,-115,,,-5,-104
20181105_Tennessee_Dallas,20181105,away,Tennessee,Dallas,+4.5,+101,+4,-102,+4.5,-105,+5.5,-110,,,,,+4,-101
20181105_Tennessee_Dallas,20181105,home,Dallas,Tennessee,-4.5,-112,-4,-108,-4.5,-105,-5.5,-110,,,,,-4,-120
20181108_Carolina_Pittsburgh,20181108,away,Carolina,Pittsburgh,+3.5,-106,+3.5,-110,+3.5,-105,+3.5,-105,+3.5,-110,,,+3.5,-110
20181108_Carolina_Pittsburgh,20181108,home,Pittsburgh,Carolina,-3.5,-104,-3.5,+100,-3.5,-105,-3.5,-115,-3.5,-110,,,-3.5,-110
20181111_New England_Tennessee,20181111,away,New England,Tennessee,-6,+101,-6,-105,-6,-105,-7,-120,-6,-110,,,-6.5,+101
20181111_New England_Tennessee,20181111,home,Tennessee,New England,+6,-112,+6,-105,+6,-105,+7,+100,+6,-110,,,+6.5,-122
20181111_Atlanta_Cleveland,20181111,away,Atlanta,Cleveland,-5.5,-103,-5.5,-101,,,-6.5,+100,-5.5,-109,,,-6,-102
20181111_Atlanta_Cleveland,20181111,home,Cleveland,Atlanta,+5.5,-108,+5.5,-109,,,+6.5,-120,+5.5,-111,,,+6,-118
20181111_Arizona_Kansas City,20181111,away,Arizona,Kansas City,+16.5,-106,+17,-109,+16.5,-105,+17,-110,+16.5,-112,,,+15.5,-109
20181111_Arizona_Kansas City,20181111,home,Kansas City,Arizona,-16.5,-104,-17,-101,-16.5,-105,-17,-110,-16.5,-108,,,-15.5,-111
20181111_Buffalo_N.Y. Jets,20181111,away,Buffalo,N.Y. Jets,+6.5,-108,+7,-115,,,+7,-110,+7,-118,,,+7,-140
20181111_Buffalo_N.Y. Jets,20181111,home,N.Y. Jets,Buffalo,-6.5,-103,-7,+105,,,-7,-110,-7,-102,,,-7,+116
20181111_Detroit_Chicago,20181111,away,Detroit,Chicago,+7.5,-114,+7.5,-112,+7,+105,+7.5,-115,+7.5,-117,,,+7,+100
20181111_Detroit_Chicago,20181111,home,Chicago,Detroit,-7.5,+102,-7.5,+102,-7,-115,-7.5,-105,-7.5,-103,,,-7,-120
20181111_Jacksonville_Indianapolis,20181111,away,Jacksonville,Indianapolis,+3,-105,+3,-107,+3,-105,+3,-115,+3,-110,,,+3,-103
20181111_Jacksonville_Indianapolis,20181111,home,Indianapolis,Jacksonville,-3,-105,-3,-103,-3,-105,-3,-105,-3,-110,,,-3,-117
20181111_Washington_Tampa Bay,20181111,away,Washington,Tampa Bay,+3.5,-108,+3.5,-110,+3.5,-105,+3,+115,+3.5,-114,,,+3.5,-110
20181111_Washington_Tampa Bay,20181111,home,Tampa Bay,Washington,-3.5,-103,-3.5,+100,-3.5,-105,-3,-135,-3.5,-106,,,-3.5,-110
20181111_New Orleans_Cincinnati,20181111,away,New Orleans,Cincinnati,-5.5,-108,-6,-101,-5.5,-105,-6.5,-110,,,,,-6,-110
20181111_New Orleans_Cincinnati,20181111,home,Cincinnati,New Orleans,+5.5,-103,+6,-109,+5.5,-105,+6.5,-110,,,,,+6,-110
20181111_L.A. Chargers_Oakland,20181111,away,L.A. Chargers,Oakland,-10.5,+104,-10,-101,-10,-105,-11,-110,-10,-115,,,-10,-110
20181111_L.A. Chargers_Oakland,20181111,home,Oakland,L.A. Chargers,+10.5,-116,+10,-109,+10,-105,+11,-110,+10,-105,,,+10,-110
20181111_Seattle_L.A. Rams,20181111,away,Seattle,L.A. Rams,+10,-114,+9.5,-102,+9.5,-105,+9,-105,+9.5,-105,,,+9.5,-110
20181111_Seattle_L.A. Rams,20181111,home,L.A. Rams,Seattle,-10,+102,-9.5,-108,-9.5,-105,-9,-115,-9.5,-115,,,-9.5,-110
20181111_Miami_Green Bay,20181111,away,Miami,Green Bay,+13,-114,+13,-108,+12.5,-105,+12,+100,+12.5,-110,,,+12,-110
20181111_Miami_Green Bay,20181111,home,Green Bay,Miami,-13,+102,-13,-102,-12.5,-105,-12,-120,-12.5,-110,,,-12,-110
20181111_Dallas_Philadelphia,20181111,away,Dallas,Philadelphia,+7.5,-108,+7.5,-108,+7,+105,+8,-105,+7.5,-110,,,+7.5,-113
20181111_Dallas_Philadelphia,20181111,home,Philadelphia,Dallas,-7.5,-103,-7.5,-102,-7,-115,-8,-115,-7.5,-110,,,-7.5,-107
20181115_Green Bay_Seattle,20181115,away,Green Bay,Seattle,+3,-102,+3,-105,+3,-105,+3,-110,,,,,+3,-108
20181115_Green Bay_Seattle,20181115,home,Seattle,Green Bay,-3,-109,-3,-105,-3,-105,-3,-110,,,,,-3,-112
20181118_Houston_Washington,20181118,away,Houston,Washington,,,-3,-110,-3,-110,-3,-125,-3,-123,,,-3,-118
20181118_Houston_Washington,20181118,home,Washington,Houston,,,+3,+100,+3,+100,+3,+105,+3,+103,,,+3,-102
20181118_Tampa Bay_N.Y. Giants,20181118,away,Tampa Bay,N.Y. Giants,+3,+102,+3,+105,+3,+100,+3,+100,,,,,+3,+100
20181118_Tampa Bay_N.Y. Giants,20181118,home,N.Y. Giants,Tampa Bay,-3,-114,-3,-115,-3,-110,-3,-120,,,,,-3,-120
20181118_Dallas_Atlanta,20181118,away,Dallas,Atlanta,,,+3.5,-103,+3.5,-105,+3.5,-105,+3.5,-109,,,,
20181118_Dallas_Atlanta,20181118,home,Atlanta,Dallas,,,-3.5,-107,-3.5,-105,-3.5,-115,-3.5,-111,,,,
20181118_Cincinnati_Baltimore,20181118,away,Cincinnati,Baltimore,+6.5,-110,+6.5,-105,+6.5,-105,+6,+100,+6.5,-110,,,+6.5,-110
20181118_Cincinnati_Baltimore,20181118,home,Baltimore,Cincinnati,-6.5,-101,-6.5,-105,-6.5,-105,-6,-120,-6.5,-110,,,-6.5,-110
20181118_Carolina_Detroit,20181118,away,Carolina,Detroit,-4,+103,-4,-108,-4,-105,-5,-105,,,,,-4,-110
20181118_Carolina_Detroit,20181118,home,Detroit,Carolina,+4,-115,+4,-102,+4,-105,+5,-115,,,,,+4,-110
20181118_Pittsburgh_Jacksonville,20181118,away,Pittsburgh,Jacksonville,-4,-109,-4,-107,-4,-105,-4.5,-110,-3.5,-118,,,-4,-106
20181118_Pittsburgh_Jacksonville,20181118,home,Jacksonville,Pittsburgh,+4,-102,+4,-103,+4,-105,+4.5,-110,+3.5,-102,,,+4,-114
20181118_Denver_L.A. Chargers,20181118,away,Denver,L.A. Chargers,+7.5,-116,+7,-105,+7,-105,+7,-105,+7.5,-115,,,+7,-110
20181118_Denver_L.A. Chargers,20181118,home,L.A. Chargers,Denver,-7.5,+104,-7,-105,-7,-105,-7,-115,-7.5,-105,,,-7,-110
20181118_Oakland_Arizona,20181118,away,Oakland,Arizona,+4.5,-108,,,+4.5,-105,+5,-115,+4,-107,,,,
